!,Elfrid Payton (right ankle) ruled out vs. GSW:
+,"No plan to sit Kawhi Leonard in back-to-back: 'We're gonna go play 'em,' Nurse said. 'He's feeling good and feeling fine, and we'll go from there.' Leonard sat out the second-half of the Raps' first back-to-back, but it's great to hear that he's healthy enough to not have them planning to sit him. He's been a stud so far and will continue to be one as long as he's playing."
-,"Delon Wright, OG Anunoby expected back Monday: Wright came back and felt tightness in his injured groin, which limited him to five minutes in his season debut. He was likely to be limited in that game anyway, so they took no chances. Fred VanVleet is questionable, so the Raptors could use Wright off the bench. He's more important to his team than he is to fantasy owners and is best left as a free agent in most leagues."
-,"OG Anunoby (personal) expected to play Monday: Anunoby didn't practice Sunday and still isn't with the team, but is expected to meet them in Milwaukee ahead of their matchup with the undefeated Bucks. He'll be tasked with trying to slow Giannis Antetokounmpo, which is helpful to the Raps but not helpful to fantasy owners. He's best left on the wire in most leagues."
0,"Fred VanVleet (toe) questionable for Monday: VanVleet is a key cog in the Raptors bench unit, so they're playing it safe with him as he still has some pain. He was originally probable to play on Friday, but ended up being held out. Delon Wright is expected to return and should see an uptick in minutes if FVV were to miss his third straight game."
0,"Dwyane Wade says Heat want to shoot 100 FGs: 'We didnt even reach our goal tonight,' Wade said. 'We wanted to shoot 100 shots. We didnt get there. We got close. Its fast-paced. Its get looks up, contested threes, open threes, rhythm threes. Thats just the game it is.' They took 96 shots, just shy of their stated goal. The Heat are embracing the league's fast-paced revolution, which is great for the fantasy outlook of their many relevant players. More shots means more opportunities to produce, as shown by the Heat having eight guys averaging points in double-figures."
!,"Kevin Knox's (ankle) timetable is 2-3 weeks: The elder Knox said that his son did not suffer a high-ankle sprain and that his pain is now down to a 3 after it being a 9 immediately following the injury (on a scale of 1-10). Knox was getting some shots up at Knicks practice on Friday and is slowly getting closer to making his return. Damyean Dotson, Mario Hezonja, Allonzo Trier, Noah Vonleh, and Mitchell Robinson are among the guys benefiting from Knox's absence. We have yet to hear anything official from the Knicks."
+,"Cristiano Felicio keeps playing over RoLo: Felicio even played the final 15 minutes over Wendell Carter Jr. because he was playing well. Lopez appears to be destined for a trade, making Felicio a potential add in deep-leagues and a cheap option in DFS moving forward."
0,"Aron Baynes (hamstring) to be ready Tuesday?: Coach Brad Stevens said the team wanted to be cautious with Baynes, which is why he sat out on Saturday against the Pistons. His eventual return will take minutes from Daniel Theis, Guerschon Yabusele, and Marcus Morris."
-,"'Just not enough time' for Wayne Ellington: 'Just wasnt enough minutes tonight,' Spoelstra said. 'But Wayne has been through this before. Two years ago, he was out for more than six weeks and he found his way back in. Its still early on. But I love the fact that hes back in uniform.' With Rodney McGruder playing well, Ellington might not see much time. The Heat are still without James Johnson and Dion Waiters, meaning minutes will be even tougher to come back for a few guys, including Ellington. He's safe to leave on the waiver wire."
+,"Hassan Whiteside proves pivotal in big win: '[Whiteside] mentioned that he was just trying to do whatever he could to put his fingerprints on this win,' coach Erik Spoelstra said. 'And down the stretch, that was a couple big contests to force some misses and a couple big rebounds. And even the offensive rebound. Thats winning basketball.' Whiteside blocked six shots and secured 16 rebounds. The Heat have been much better with him on the floor this year, which is great for his fantasy value."
-,"Dzanan Musa assigned to Nets' G-League team: Musa hasn't played much this season, even with the Nets numerous injuries. He was picked 29th in the 2018 Draft and the Nets like his long-term outlook."
!,"Giannis Antetokounmpo (head) blacked out: He said all concussion tests were negative, which allowed him to return to the game in the fourth quarter. Even though tests were negative at the time, that doesn't mean symptoms won't crop up today or tomorrow. Hopefully that isn't the case, but concussions can be tricky. The Bucks next play on Monday 10/29."
0,"Tyreke Evans (personal) is back with the team: 'I was late for practice,' said Evans. 'This is the most professional and team-oriented organization I have been with in my career. They deserve my best every day and I am disappointed in myself for causing a distraction that prevents me from being able to help my team tomorrow. I will do better.' Evans realizes he made a mistake and is ready to return to action."
-,Pau Gasol has first double-double of season: Gasol has only played more than 20 minutes once this season and looks unlikely to reach that number most nights. He's only blocked one shot thus far and that doesn't help his fantasy value. Pau is a low-end center in deeper leagues.
-,"Dante Cunningham, scores four in start: He was out there to guard LeBron James and that was pretty much it. Cunningham has routinely been one of the lowest usage rate players among rotation options, and he doesn't add defensive stats. Leave him on the wire."
-,"Davis Bertans doesn't score in start: He came off the bench in his four games this year, but he didn't start the second half. Bertans won't have much value while Rudy Gay is healthy."
-,"Jakob Poeltl gets another DNP-CD: As talented as he is and as helpful as he was in Toronto, coach Gregg Popovich just doesn't trust Poeltl yet."
+,"Rudy Gay doesn't start, still double-doubles: Gay didn't start the first half, but did start the second half. Coach Gregg Popovich has juggled his lineups based on matchups so far this year and Gay was impacted by that tonight. Still, he was very productive and still managed 33 minutes. He has two consecutive double-doubles and should be a reasonably steady contributor moving forward."
-,"Marc Gasol puts up 19/8/3, 3 steals in win: That scary neck issue was an afterthought as the Grizzlies handled their business on offense to put this game away early. Thanks to a 42-point fourth, they had a 25-point lead at half to tie largest halftime lead in a home game since a 25-point edge in 2005. As for Gasol, his fantasy owners may want to sell high at their best opportunity given his injury history and at age 33."
+,"DeMar DeRozan nears triple-double w/ 30/12/8: DeRozan was a big reason why the Spurs came back to win against the Lakers. He's not attempting many triples, but he's still scoring at a steady rate. Add on his assists and he's been an exceptional fantasy option so far. The Spurs need him to handle and score and he's been doing both so far. He's scored 28+ in four of his first five games with the Spurs. He's going to have a big year."
0,"Jaren Jackson Jr. scores six in 15 minutes: Foul trouble got him this time and that issue has re-surfaced with 5.0 fouls over his last four. That aside, JJJ is cleaning up with blocks and has a steal in each game -- three in the opener. With JaMychal Green still out, Jackson Jr. will have plenty of leash to improve on his mistakes. Maybe this could be a mini-opportunity to buy low."
-,"Dillon Brooks score eight in 27 minutes: He had a good amount of volume in his rookie season, but the Grizzlies have a decent NBA roster this time around. Brooks won't offer enough upside in most leagues."
-,"MarShon Brooks loves garbage time: Garbage time special here with 10 in the fourth to make his night. He may stay in the rotation because of the injury to Chandler Parsons (knee), but he's only worth a flier in deep leagues."
0,"Lonzo Ball scores just 6 points in 27 minutes: Ball remained in the starting lineup with Rajon Rondo back from suspension, but he saw less court time. In the three games without Rondo, Ball averaged 6.7 assists. In the three games with Rondo, Ball has averaged just 2.7 assists. The Lakers have a lot to figure out with their rotation and it looks like Lonzo will be inconsistent for the near future. Better days are ahead."
0,"Aaron Gordon hits 3-of-15 shots in loss: He missed all six of his triples, adding five rebounds, two assists and one steal. On the bright side, he was the only starter that played more than 27 minutes, so hopefully his floor will be safer in future blowouts -- those are quite common in Orlando."
-,"Kyle Anderson scores two points in 21 minutes: Yeah, so Slow-Mo has been more like No-Go. Nobody expected Anderson to light up the scoring column, but 3.8 points per game over his first five is not gonna cut it. He's not having much offense go through him, the defensive stats haven't been there and he's only playing 21.9 minutes per game. He's looking like a drop in shallower formats or for a hotter free agent."
+,"Rajon Rondo plays 29 minutes in return: Rondo came off the bench but still saw 29 minutes in Saturday's loss. He's clearly a big part of the Lakers plans, at least for now. He's been seeing staggered minutes with LeBron, but gets time closing out games. Rondo's also hit at least one triple in his three games this year, which would be a great development for his fantasy value. The Lakers have a lot to sort out with Brandon Ingram returning next game and Lonzo Ball and Josh Hart emerging. Still, Rondo remains a fantasy option due to his assists."
+,"Deandre Ayton drops a 24/8/5 line in loss: Impressive. Sure, a lot of his stats came when the game was decided, but the Suns got much more than they bargained for with his touch on offense and his excellent passing out of the post. Ayton is more than just a rim-running big and it's hard to believe he's played just five NBA games, averaging 17.8 points, 10.2 boards, 0.8 blocks and 0.6 steals on 69.6 FG% and 84.6 FT%. He looks like the real deal."
+,"Nikola Vucevic scores 16 points vs. MIL: Don't read into the low minutes because this game was over in a hurry. Vucevic was the 10th ranked fantasy player in 9-category leagues entering tonights game and Mo Bamba doesnt appear to be a threat to his workload right now. In fact, coach Steve Clifford said Bamba is not anywhere near ready to start and gushed about Vucevics play. It also helps that Orlando lacks a starting-level PG, as Vucevic is on pace for a career-high in assists (4.8). Hes crushing his ADP and fantasy owners should enjoy the ride."
0,"Mo Bamba plays 23 minutes vs. Bucks: The Magic cant really use Bamba next to Nikola Vucevic for long stretches right now, as that combo has a brutal -62.5 net rating through the first five games. Sure it's a small sample size, but its just something the rookie isnt ready for. Hes more of a stash for blocks-needy owners with Vucevic dominating in the first unit."
0,"Elie Okobo has nice night vs. Grizzlies: It was good showing in his first shot at the rotation with Devin Booker (hamstring) out. Okobo has good fundamentals on offense and he's been a good cutter since Vegas, so that could translate for when the Suns want to put him next to Booker eventually. Just keep an eye on him in super deep leagues."
0,"Donte DiVincenzo scores 15 points vs. ORL: DiVincenzo was playing 20.0 minutes per game prior to Saturday, taking some of the minutes that Tony Snell had last season. He hasnt been very productive yet with 6.2 points, 3.4 rebounds, 1.8 assists, 0.4 blocks, 0.4 steals and 1.0 triples prior to Saturday, but its starting to look like he will benefit the most if any of the starting five picks up an injury."
0,"Josh Jackson has a brutal night in start: Yeah, 0.4 points per possession is not good. Since summer league, Jackson continues to take shots he shouldn't and try to make plays that aren't there. He's lost a lot of his momentum he built from January to April, but the Suns will likely let him have his growing pains. Devin Booker (hamstring) should be back soon, so that could get Jackson back into his comfort zone."
+,"LeBron James drops season-high 35 w/11 boards: After three straight double-digit assists games, LeBron posted a season-low four assists. It's no coincidence that Rajon Rondo returned from a 3-game suspension tonight. LeBron's not handling the ball as much with Rondo in the lineup and the assist totals show that. Still, LeBron is a fantasy monster no matter how much we nitpick."
+,"Malcolm Brogdon scores 16 points in easy win: Brogdon is flirting with top-100 value and was averaging 11.6 points, 4.4 assists, 3.2 rebounds, 0.8 steals and 1.6 triples in 31.6 minutes entering tonights game. 'Complete credit to [coach Mike Budenholzer], not only do we have a great system that plays to our strengths...but he takes care of our bodies,' Brogdon said. 'We don't feel run down.' The Bucks are off to their best start in franchise history (6-0) and their entire starting lineup is on pace to finish inside the top-100 in Buds fantasy-friendly offense."
0,"Isaiah Canaan scores 11 in bad loss: He didn't really get a Devin Booker (hamstring) bump because the Suns went young. Booker isn't going to be out long, but Canaan could have some value for PG-needy owners."
+,"Khris Middleton scores 18 points vs. ORL: Middleton is crushing it to begin the season, posting top-15 value in 9-category leagues. His elite true shooting percentage (70.8%) ranks in the top five among wings, and hes hitting 57.9% of his pull-up triples which ranks third in the NBA. Coach Mike Budenholzer encouraged him over the summer to cut out his mid-range shot and focus on 3-pointers, and were already seeing the dividends with 4.4 3-pointers per game compared to 1.8 last season."
0,"T.J. Warren plays just 18 minutes: The Suns went heavy with their rookies and it hurt Warren's playing time in this ugly loss. This wasn't a concern heading into the night, so Warren's fantasy owners shouldn't panic yet. Devin Booker (hamstring) shouldn't be out long."
+,"Giannis Antetokounmpo scores 19 in win: He went back to the locker room a couple of times after an early collision with Aaron Gordon, but fantasy owners can breathe easy because he's going to be just fine. Giannis is leading the NBA in usage rate (34.6%), and once his efficiency picks back up he should right back in the top-5 of 9-category rankings."
-,"Mikal Bridges scores seven in 24 minutes: The Suns went back to their preseason rotation with Bridges as a backup wing, and that could continue while Devin Booker (hamstring) is out. Still, Bridges is nowhere near the fantasy map in 12-team leagues and he still hasn't shown any flashes dating back to Vegas."
0,"Kelly Olynyk scores 19 points vs. Blazers: After playing 16 or less minutes in the opening three games, Olynyk has responded with back-to-back strong performances. He was 6-of-9 from the field and 4-of-5 from the line tonight, and he's averaging 15.0 points, 4.0 rebounds, 5.5 assists, 1.0 steals and 2.0 triples over his last two games. Now that he's hot again, Olynyk is worth a look in standard leagues if you're targeting points, triples, out-of-position assists and shooting percentages."
0,"Nicolas Batum scores just 2 points in 31 mins: Batum has not shot the ball well of late and has ceded most play-making duties to Kemba Walker. Batum is still a nice source of stats across the board, but might not produce the 5+ assists per game we've become accustom to with Walker running the show. The Hornets have a bunch of young wings that are coming for his time, but Batum will continue to hold them off because of his versatility. Don't panic."
-,"Ryan Anderson scores seven in 22 minutes: Even with the Suns losing depth, they're just not going to play Anderson big minutes."
0,"Ryan Arcidiacono  goes off vs. Hawks: It was his best game as he dominated Trae Young to help the Bulls get the win.  Arcidiacono isn't exactly a top prospect despite his time at Villanova, so he would only be worth a speculative look in deep leagues. Even if he does beat out Cam Payne, Kris Dunn should be back next month."
0,"Goran Dragic scores 28 points on 10-of-19 FGs: The Heat improved to 3-2 because of Dragic's heroics, and he added five assists, three boards and four triples in 35 minutes. He has now attempted at least 14 shots in four out of five games, but could lose some touches with the Heat finally getting some bodies back."
-,"Bam Adebayo scores seven points: Hassan Whiteside is healthy and motivated, and Kelly Olynyk is starting to heat up after his slow start. With James Johnson nearing a return, we see no reason to stash Bam right now."
+,"Wendell Carter Jr. posts double-double: He's from Atlanta and maybe that helped him get going after a rough start to his career.  The best news is Carter Jr. only had one foul and one turnover, so keeping those in check will go a long way. Rookies need time to get their feet wet and he has the starting job locked up, but WJC has enough upside to allow a lot leash in standard leagues."
-,"Tyler Johnson scores seven points vs. POR: Wayne Ellington was cleared to return from his ankle injury, but picked up a DNP-CD. Johnson hasn't played well this season and is on thin ice, so there's a chance he loses some minutes in the near future. He belongs on the waiver wire in standard leagues."
+,"Zach LaVine scores 27 points with 11 boards: Make it six straight with 20-plus points for the longest stretch of his career. He was a little sloppy as evident by the turnovers, and those elevated his usage rate to 33.5 on the year. His shot selection is getting a little worse after being almost flawless to start the year, but he's still at an outstanding 65.2 TS%. His scoring breakout continues and his owners should expect him to be around 25 per game."
+,"Kemba Walker scores 37 on 31 shots in loss: Walker was one of two Hornets to take double-digit shots, with Jeremy Lamb being the other at just 12 attempts. Kemba is running the show and has the ball in his hands most of the time. Even though he couldn't get his shot to fall, he still managed to get to the line 14 times (12-of-14). Even when he's off, he's still producing. Kemba's a top-20 player going forward."
-,"Justise Winslow makes season debut vs. POR: There's no way coach Erik Spoelstra is taking Rodney McGruder out of the starting lineup, so Winslow will likely continue anchoring the second unit. He's just a lukewarm pickup in deeper leagues and has some efficiency concerns."
-,"Derrick Jones Jr. picks up a DNP-CD: Airplane Mode was cleared to play tonight and is healthy again, but may be out of the rotation for the time being with Justise Winslow back in the lineup. Jones Jr. belongs on the wire outside of dynasty formats."
-,"Chandler Hutchison scores four: He did get some minutes at small forward next to Jabari Parker, but Hutchison isn't quite ready to be a contributor as a scorer and he's not going to add defensive stats. He'll likely need garbage time to put up value in deep of DFS leagues."
-,"Wayne Ellington picks up a DNP-CD: His season debut will have to wait despite the Heat calling him 'available.' With the way Rodney McGruder has looked alongside Josh Richardson, Ellington's path to fantasy value isn't great."
-,"Shaq Harrison makes Bulls debut: His minutes came as a wing, but Harrison did handle the ball a bunch. He had a good run in his brief time with a +6, but there's no need to add him almost anywhere."
0,"Jusuf Nurkic scores five points vs. MIA: This was his first dud of the season and he ran into an in-form Hassan Whiteside, so his owners should cut him some slack. Zach Collins has made a case for a larger role, but Nurk Alert is still on pace to comfortably outperform his ADP. His owners should be in a good spot next week with five games on the schedule."
0,"Cam Payne flops against the Hawks: Ryan Arcidiacono took over late in this game and coach Fred Hoiberg didn't want to go back to Payne. He had played well in his previous two, so his owners should stick with him."
+,"Zach Collins scores 13 points vs. Heat: He played just six minutes in the first half with two quick fouls, but came alive in the second half. Collins was averaging 10.3 points, 5.5 rebounds, 1.0 assists, 2.3 blocks and 1.0 triples entering Saturday's game and has been a mid-round value despite playing around 20 minutes. With Portland playing five games next week, Collins is a great pickup in standard leagues to see if he can keep this going."
+,"Robert Covington double-doubles w/ 4 blocks: Lord Covington stuffed the stat sheet and had a superb all-around game in this one. He had a late block on Kemba Walker that helped the Sixers seal the win. He struggled from the free throw line, but he's usually a good free throw shooter. He only posted four double-doubles last year with Ben Simmons in the fold. Nights like this are why RoCo is a valuable fantasy asset."
-,"Jake Layman plays 12 minutes: Hes been hanging around 12 minutes per game this season despite being a 'starter.' Even with Moe Harkless knee flaring up again, Layman simply isnt relevant in most fantasy leagues. Evan Turner is the better deep-league pickup."
+,"Trae Young struggles in favorable matchup: Ice Trae melted in this one, missing all six from deep and getting torched by Ryan Arcidiacono. Young continues to dominate the rock as one of the leaders in time of possession, his usage rate is better than expected and the Hawks are flying with an NBA-high 108.6 pace."
-,"Evan Turner scores eight points vs. MIA: He might have a few more minutes coming his way, as Moe Harkless left knee flared up on him again and he wasnt able to return. Turner has been quiet up to this point with 9.8 points, 5.3 assists, 3.5 rebounds and 1.0 steals with no triples entering Saturdays game, and its unlikely that Harkless latest setback will catapult Turner into standard-league relevance."
+,"Damian Lillard drops 42 points in loss to MIA: Apparently the heckling fan from Thursday is still in the back of Lillard's head. That's his 18th career game with 40+ points which moves him past Clyde Drexler for most in Trail Blazers history. He's got the Western Conference Player of the Week Award locked up as he's coming off a 41-point game vs. Orlando, and we're still feeling confident about calling him a top-10 fantasy asset the rest of the way."
0,"DeAndre Bembry fills the defensive stats: Last season was about as bad as it could get, but this year he's making up ground. Coach Lloyd Pierce has praised Bembry's ability to break down defenses, and it's reflected in the rotation with Bembry getting at least 27 minutes in three of the last four. He's not quite standard-league material yet, but that could change if the Hawks unload some guys."
+,"Joel Embiid (ankle) double-doubles w/ 27 & 14: It wasn't clear before the game whether or not Embiid would be limited by the ankle tweak he suffered in Friday's practice, but he removed all doubt once the game began. Embiid now has six consecutive double-doubles to start the season and has played 33+ minutes in each game. He'll have an injury scare every now and then, but he's a fantasy monster when he's available."
+,"Ben Simmons double-doubles w/ just 3 dimes: Simmons posted a shockingly-low assist total tonight, but that's probably because he took a season-high 20 shots. Despite only three assists, he's still averaging over seven per game thus far. It was nice to see him in attack mode from the jump, but the efficiency obviously needs to be better. Simmons might be asked to be in attack mode more often with Markelle Fultz able to run the offense, too. Keep rolling Simmons out there with confidence."
+,"Dewayne Dedmon posts 13 and 13, 5 blocks: He kept the Hawks in this game with a team-high +18. Dedmon looked like himself in this game after his avulsion fracture kept him out of camp and the first week of the season. Bigs can be tough to come by and the Hawks don't have Alex Poythress (knee) now, so Dedmon is worth a long look for anyone needing a big man."
0,Giannis Antetokounmpo (head) returns again: Giannis has been in and out for most of the game due to an early collision with Aaron Gordon. Hopefully we find out more information once the game concludes.
+,"Rodney Hood scores 17 points in loss to IND: He had a 23.2 usage rate with Kevin Love (foot) sitting out another game and led the Cavaliers in points and shot attempts and was second to Cedi Osman in minutes. Hood was hitting just 38.6% of his shots before Saturday, but has scored in double digits in each game so far. Hood might be relevant for the foreseeable future because of the lack of talent in Cleveland."
+,"Rudy Gobert posts 25 and 14 with 4 blocks: It was like he was playing college kids with easy shots around the rim all night, and owning the paint on defense.  Gobert has been automatic with the ball, making 76.9% from the field with a respectable 71.9% from the line to get him to a 78.2 TS% on his 15.5 usage rate. He's also playing at a 105.0 pace, so this could be Gobert's best year yet."
-,"Sam Dekker quiet in a start: He was 3-of-7 from the field with no turnovers. Love has missed two games in a row with foot soreness and the 0-6 Cavaliers will be patient with him, but we don't see a reason to pick up Dekker yet. Larry Nance looks like the big winner."
+,"Ricky Rubio scores 28 points in win over Pels: He needed this one after a putrid 21.9% from the field in his first four. Anyone who has owned Rubio in the past will tell you all about his dreadful starts over the last few years, but picked up speed down the home stretch like Seabiscuit. Rubio should hold mid-round value on the year and the extra pace could help his ceiling."
-,"J.R. Smith plays six minutes: Cavaliers coach Ty Lue is on record saying he wants to get Smith more involved, but the front office wants him to focus on the younger guys. Its pretty obvious that Smith isnt going to be useful in fantasy leagues any time soon."
0,"David Nwaba scores seven points: He played a total of six minutes across two appearances prior to Saturday, so hes still irrelevant in all fantasy leagues. As bad as Cleveland has been, this could set Nwaba up for more run as we get closer to the new year."
+,"Larry Nance double-doubles w/ four dimes: That's a season-high in points and rebounds and he's now played 20+ minutes in three straight. Kevin Love (foot) is already banged, the Cavs are winless and have very little talent, so all signs point to Nance becoming one of Cleveland's top fantasy assets going forward. He should be owned in standard leagues and should have some starts coming his way."
+,"Donovan Mitchell scores 22 points in easy win: He has been outstanding against two good teams, and he even gave Jrue Holiday the business all game. Mitchell dropped 38 points in Houston and he's back on track with efficiency, and he's handed out 13 dimes to just four turnovers in those two wins. Mitchell should lead the Jazz in scoring as he puts up early-round value in fantasy."
-,"Bojan Bogdanovic scores 25 points vs. CLE: We can't overreact here, as Tyreke Evans (personal) did not suit up. His minutes are down a bit this season and he's been hit-or-miss with two single-digit scoring games through six contests, so he's just a borderline standard-league asset with limited upside."
-,"Derrick Favors scores 10 in 19 minutes: Maybe it's his knee, but Favors has that look of a guy lacking explosiveness again. He does have two blocks in each of his last three games, so that's helped soften the blow of scoring just 9.8 points and 7.3 boards in his previous four. He may not be worth owning in shallower leagues with Jae Crowder getting a lot of run."
0,"Dante Exum scores 11 in 18 minutes: The Exum non-PG talk hasn't exactly come to fruition, but he's excelled in his role behind Ricky Rubio. Exum may not hold much fantasy value now, but that would likely change if anything happened to the starting perimeter guys."
!,"Giannis Antetokounmpo (head) not starting 3Q: It remains to be seen if this is related to his first half issue, but it likely is. We'll be sure to update as we know more."
0,"Thaddeus Young scores 10 points: Hes playing about three fewer minutes per game this season, and his steals are down from 1.7 in 2017-18 to 1.0 this season. Maybe he can get his steals back up because he averaged 1.5+ takeaways in three straight seasons, but his FT% (42.9) is way down as well. If you want to drop him for a hot free agent its not a bad idea since Young will likely just be a late-round guy."
+,"Nikola Mirotic scores 25 points: It was definitely his time to shine with Anthony Davis (elbow) out and Julius Randle being neutralized by Rudy Gobert. Mirotic did also play some minutes as the lone big, so that could be in the cards if AD needs to miss more time -- it's not a serious injury. Mirotic has been on fire all year and looks like a fantasy steal."
0,"Cory Joseph scores seven points: Hes quietly having one of his best seasons yet with 9.0 points, 3.6 assists, 3.8 rebounds, 1.0 steals and 1.6 triples prior to Saturday. Tyreke Evans (personal) was out, so Joseph saw a season-high in minutes tonight. Darren Collison finally got back on track, so Joseph is still just a deep-league asset until further notice."
+,"Jrue Holiday has another good stats game: That's two good games in a row for Holiday following 26 points on Friday, and he had a little flash and flare on the offensive side today. There was never any need to panic after Holiday's slow start and he should be back on track as an early-round player."
+,"Myles Turner scores 15 points on 7-of-10 FGs: An aggressive Myles Turner isnt as common these days, with this being only his third game out of six with double-digit shot attempts. Hopefully tonight gives him some confidence to keep firing away, because he has nowhere to go but up with one of the safest floors in fantasy  hes pretty much a lock for top-50 value because he can get you two blocks per night with excellent percentages. If this game was a little closer, this line could have been a lot better."
+,"Darren Collison scores 15 points w/ 6 dimes: Collison had really been struggling, but this was the perfect storm with Tyreke Evans (personal) out and the Cavaliers ranking 28th in defensive efficiency. He cruised to a top-50 finish last season, so his owners just need to hang in there and hope that tonight is a sign of things to come."
0,"Julius Randle scores just 12 points: He'll be seeing Rudy Gobert in his dreams tonight with Gobert keeping Randle away from easy paint points, and Gobert owned him when the Jazz had the rock. Randle looked healthy and there's been no concern about his plantar fascia, so expect him to be a full go this week. Anthony Davis should be back, as well."
0,"Frank Jackson capitalizes on minutes: He was behind Ian Clark in the rotation tonight with Elfrid Payton (ankle) hurt, but Jackson outplayed every Pelican guard not named Jrue Holiday. Jackson has looked terrific in a small sample in the preseason and in Vegas, so he could be a name to watch in super deep leagues."
0,"Solomon Hill scores 11 in 20 minutes: He was the first forward off the bench as he came in for Julius Randle to push Nikola Mirotic to the five. Hill could see minutes close to 20 while Anthony Davis (elbow) recovers, but it doesn't sound like he'll be out long."
-,"Jahlil Okafor gets in the rotation: He was the first true big off the bench and looks to be ahead of Cheick Diallo. Still, the Pelicans pace is not Okafor's style, despite his mostly vegan diet. Assuming Anthony Davis (elbow) isn't out for long, leave him on the wire just about everywhere."
-,"Ian Clark scores two in 13 minutes: He picked up some extra rotation minutes with Elfrid Payton (ankle) getting hurt today. While Payton could not play for most of the second half, he was initially able to return after an ankle tweak in the first half. In other words, it doesn't sound serious, so Clark is only a speculative add in the deepest of leagues."
-,"Cheick Diallo behind Jah Okafor: The Pelicans were blown out, so the 11 minutes are misleading due to garbage time. Jahlil Okafor is ahead of Diallo for now."
-,"Moe Harkless (knee soreness) will not return: Not good. That's his bad knee and it keeps flaring up on him. Considering how long he's been dealing with this issue, it might make some sense for the Blazers to shut him down until he gets right. Jake Layman and Evan Turner could pick up some run, but there's not a fantasy pickup here."
-,"Kyrie Irving scores just three points vs. DET: It's the lowest scoring game with at least 20 minutes in his entire NBA career. Irving's dip in usage has been a trend all year, but only using seven possessions is a stunner tonight. Besides scoring, his stats are pretty much on par with the expectation, but Irving sitting at just 14.0 points per game is nowhere near even his biggest naysayers had him. He is a buy-low candidate, but the odds look to be against him in hitting early-round value this season."
0,"Daniel Theis scores 17 points in easy win: His foot sprain clearly didn't bother him, but he did suffer a heel injury and didn't talk to the media. Theis was setting a lot of screens up high in the second unit, and his guards set him up with great looks all over the court. Aron Baynes (hamstring) could miss more time, but Theis is more of a deep-league target of a DFS punt. Garbage time helped him tonight, too."
-,"Jaylen Brown scores 19 points vs. Pistons: Finally. Brown was a shell of himself on offense before today, and a hot start helped him carry the first unit offensively. With Jayson Tatum making a leap, there won't be many shots to go around in this offense and Brown has been subpar in percentages without really anything to hang his hat on in the box scores, so he's probably not worth holding in shallower leagues."
0,"Gordon Hayward scores 15 in 24 minutes: It was his most efficient shooting game from the floor, and it was encouraging to see coach Brad Stevens kept Hayward in there until the middle of the fourth with the Celtics up about 25 to get him close to his prescribed 25 minutes. The Celtics continue to get him around 25 minutes per game and there's no word that he'll have that limit elevated any time soon."
+,"Terry Rozier scores 14 points in 25 minutes: This was slightly aided by garbage time, but Rozier had a strong first half to help the Celtics pull away. The Boston second unit has been outstanding this year with Rozier being among the league leaders in defensive rating. Kyrie Irving just hasn't looked like himself, so maybe Rozier can find a path to more minutes. Plus, Boston blowing people out is good for his value."
0,"Blake Griffin makes 2-of-13 from the field: As it turns, he wasn't going to shoot 65.2% from deep like he had in the first four. The Celtics defended Griffin tighter on the wing and it limited him from getting better looks off screens, and they also kept him from getting to the line with just four attempts. His 33.8 points per game was not sustainable, but Griffin could score in the upper 20s and should be in line for a big season under coach Dwane Casey."
-,"Reggie Bullock struggles again: Maybe this shoulder thing is bothering him. He's having a rough start to the year, but it's not like anyone else is stepping up while Bullock struggles. He should continue to see big minutes and the loss of Luke Kennard (shoulder) secures his role even more. That said, if you want to drop Bullock because of his poor play, it's not like people in your 12-team league are going to be dropping any decent FAAB or a high waiver on him."
0,"Andre Drummond only has eight boards: It's the first time he failed to get a double-double and coach Dwane Casey may have kept Drummond in there in garbage time to avoid snapping his streak. Before tonight, Drummond was just a shade under 27% in total rebounding rate and he had 17.8 boards per game over the first four, so he'll likely rebound against Boston again on Tuesday."
0,"Stanley Johnson scores 16 points: Before today, things couldn't have gone much worse for Johnson in the first three, making just 30.4 percent from the field. Even in what has been his best game of the year in this bad loss, it's not like this will move the needle on him as a pickup in fantasy. If he has 2-3 more games like this in the next week, maybe Johnson can garner the attention of fantasy owners."
0,Giannis Antetokounmpo (head) returns to game: He was only in the locker room for a few minutes so hopefully he's fine going forward.
!,Giannis Antetokounmpo (head) leaves game: He took a nice shot from Gordon and was examined by the training staff. We'll update you as soon as we know more.
!,"Elfrid Payton (ankle) will not return vs. UTA: This is likely from his injury in the first half and it may have swelled up at half. In case you missed it, he slipped when he was guarding Ricky Rubio and had a fall after that. Payton was able to get back on offense and he did return, so it likely isn't serious. While he's out, we'll see more Ian Clark while Frank Jackson also got his first rotation minutes tonight. Payton finished with two rebounds, four assists and two turnovers in 16 minutes."
+,"Ball, Hart, LeBron, Kuzma, McGee will start: Coach Luke Walton likes the idea of splitting up LeBron and Rondo, which is great for Lonzo. Starting is great for his fantasy value, as it should earn him more playing time."
0,"Canaan, Jackson, Ariza, Ryno, Ayton starting: Anderson was probable with a hip issue, but he should see more minutes with Josh Jackson shifting to guard. Still, Anderson isn't part of the long-term plans and likely won't get many shots unless he's hot."
0,"Elfrid Payton returns to game in 2nd quarter: He went to the locker room and was stretching his leg on the bench after that, so it's likely another cramping issue for the second night in a row."
